11438	1425628340.658963000	f0:f6:1c:68:96:7c	00:26:66:55:97:d4	00:26:66:55:97:d6	0x1ecceb	0
11440	1425628340.662034000	f0:f6:1c:68:96:7c	00:26:66:55:97:d4	00:26:66:55:97:d6	0x1fcceb	0
11442	1425628340.662035000	f0:f6:1c:68:96:7c	00:26:66:55:97:d4	00:26:66:55:97:d6	0x20cceb	0
11444	1425628340.739862000	00:26:66:55:97:d4	f0:f6:1c:68:96:7c	00:26:66:55:97:d6	0xc6ffec	0
11446	1425628340.740882000	f0:f6:1c:68:96:7c	00:26:66:55:97:d4	00:26:66:55:97:d6	0x21cceb	0
11448	1425628340.747538000	f0:f6:1c:68:96:7c	00:26:66:55:97:d4	00:26:66:55:97:d6	0x22cceb	0
11450	1425628340.818198000	00:26:66:55:97:d4	f0:f6:1c:68:96:7c	00:26:66:55:97:d6	0xc7ffec	0
11452	1425628340.818198000	00:26:66:55:97:d4	f0:f6:1c:68:96:7c	00:26:66:55:97:d6	0xc8ffec	0
11454	1425628340.818198000	00:26:66:55:97:d4	f0:f6:1c:68:96:7c	00:26:66:55:97:d6	0xc9ffec	0
11456	1425628340.818709000	00:26:66:55:97:d4	f0:f6:1c:68:96:7c	00:26:66:55:97:d6	0xcaffec	0
11458	1425628340.819222000	00:26:66:55:97:d4	f0:f6:1c:68:96:7c	00:26:66:55:97:d6	0xcbffec	0
11460	1425628340.819222000	00:26:66:55:97:d4	f0:f6:1c:68:96:7c	00:26:66:55:97:d6	0xccffec	0
11462	1425628340.819734000	00:26:66:55:97:d4	f0:f6:1c:68:96:7c	00:26:66:55:97:d6	0xcdffec	0
11464	1425628340.819734000	00:26:66:55:97:d4	f0:f6:1c:68:96:7c	00:26:66:55:97:d6	0xceffec	0
11466	1425628340.820243000	f0:f6:1c:68:96:7c	00:26:66:55:97:d4	00:26:66:55:97:d6	0x23cceb	0
11468	1425628340.821270000	00:26:66:55:97:d4	f0:f6:1c:68:96:7c	00:26:66:55:97:d6	0xcfffec	0
